PrimaryDI|deviceId|deviceIdType|deviceIdIssuingAgency|containsDINumber|pkgQuantity|pkgDiscontinuedate|pkgStatus
95d55b82-0af5-4dea-8ddd-25a5d975c56e|00812790020225|Primary|GS1||||
d559e43b-3ee3-450d-a967-9ac31a2883a0|10888628034440|Primary|GS1||||
277adc95-798f-445b-a1a1-e411933217dd|10888628034433|Primary|GS1||||
4ca38c5a-6d6a-4b1a-9982-0498f0db7fee|10888628034365|Primary|GS1||||
114a1f5c-4d47-4fb8-9679-9f40b4e1536e|10888628034310|Primary|GS1||||
e17bc945-07af-4f9f-bc11-c0959fa12337|10888628034082|Primary|GS1||||
e32fec31-860a-49d4-b2a9-0c06593e3378|10888628034068|Primary|GS1||||
d88d2b88-2975-4fbf-ada2-62e89d2edec1|10888628034051|Primary|GS1||||
19d7a2ba-78bd-442d-8379-c27fc2193a34|10888628034044|Primary|GS1||||
f6f2c73b-c504-4a72-81aa-60592f5db53f|10888628034037|Primary|GS1||||
e63ebfe4-c8d3-46cd-b634-139186791f5b|10888628033962|Primary|GS1||||
cd12939f-95b3-422b-bb91-16db28cd6c2c|10888628033955|Primary|GS1||||
906bd8ed-5767-42e5-82ca-1e01286f9a11|10888628033948|Primary|GS1||||
4aecf1ab-6221-4ca7-b9c4-a9d3390b6028|10888628033924|Primary|GS1||||
17ad885d-0a68-4b56-9c13-d0ab67918497|10888628033870|Primary|GS1||||
01133557-34f8-4128-89a6-dd5e7729cb66|10888628033849|Primary|GS1||||
ff3f60a9-c567-4af8-bccf-c74b858926f9|10888628033795|Primary|GS1||||
c0dd0933-978b-43d2-a48b-cfe0c0df1551|10888628033788|Primary|GS1||||
045cb742-8edb-4517-bb68-49e97a3ab9d5|10888628033740|Primary|GS1||||
2f259f6d-6753-47cb-bffe-4b3008111a77|10888628033689|Primary|GS1||||
7542bf5f-ba9d-4629-917c-0baf41eb3e7c|10888628033665|Primary|GS1||||
12c98503-4694-4e96-9af1-5212648123c5|10888628033634|Primary|GS1||||
b50b8718-7414-4dbe-b791-7b11607d8a44|10888628033627|Primary|GS1||||
c165fe2c-a7c8-4903-874e-339d036ad237|10888628033580|Primary|GS1||||
eaf34e9f-501c-4f04-8dfb-8cf7eab20589|10888628033528|Primary|GS1||||
500b2254-6a3d-4ad9-923c-492247630171|10888628033320|Primary|GS1||||
904ba2b2-6b71-454c-8d70-b9b70064b5ec|10888628033306|Primary|GS1||||
54b1f033-b2a5-43c0-a55e-5db3fd41c9f2|10888628033146|Primary|GS1||||
8edfe3da-2893-42b1-aa17-f365f5b7b3a7|10888628033139|Primary|GS1||||
34716bb4-4d88-4b30-9138-934b4a156240|10888628033054|Primary|GS1||||
3c623f83-753e-49a1-b1df-c93ff78370f3|10888628033016|Primary|GS1||||
6c6a98d0-bfd5-463e-9b9d-d319cbcf2527|10888628032989|Primary|GS1||||
ae4a1ec3-2d55-47d3-88bf-7f4469f54a8f|10888628032934|Primary|GS1||||
d8eb7259-b578-4c1e-bad2-fc31afbd5a2a|10888628032897|Primary|GS1||||
2fc83b9e-3a24-47cd-a3af-4ce2d71f2ab5|10888628032828|Primary|GS1||||
ee3536f3-da61-4664-aa3e-0fe70099a00b|10888628032811|Primary|GS1||||
dfff4ba1-59d6-4598-b3a4-755619e55df7|10888628032798|Primary|GS1||||
124fbc7a-7370-444d-a609-e79e5a5e619b|10888628032774|Primary|GS1||||
3f5fdb46-28b4-48b9-adfc-d7637e5f9726|10888628032767|Primary|GS1||||
b7b8162c-5fa4-4b56-956a-1ed8063b9277|10888628032668|Primary|GS1||||
0f987fac-a7a1-41c2-bb3f-4879474c6a7f|10888628032590|Primary|GS1||||
354971de-8a19-40af-9d22-3cbc4fbd3eaf|10888628032576|Primary|GS1||||
cfeadbef-c50b-4c5a-bf3d-8279754b06e3|10888628032552|Primary|GS1||||
3e0c60a4-0d1f-40d9-8180-70aa298678c7|10888628032514|Primary|GS1||||
6b6c3659-8b39-4127-ac63-1534179a3ba4|10888628032491|Primary|GS1||||
e8fac398-fe68-493a-a6d5-5ad96fc85051|10888628031418|Primary|GS1||||
f62af68f-725f-4792-9a69-b84914ad607c|10888628031388|Primary|GS1||||
bbdafac1-fd09-4b80-87db-0659a5b61fa4|10888628031340|Primary|GS1||||
dc1ce2d5-ba29-4f95-8331-64cb0a6e332e|10888628031272|Primary|GS1||||
bc3d218e-094a-43df-ad90-b335ed19ee6a|10888628031203|Primary|GS1||||
aac23652-3106-4bb8-8d23-e8c175ecb32f|10888628031180|Primary|GS1||||
b875001c-adc6-4f02-a4d2-777605cf3374|10888628031173|Primary|GS1||||
2d02c7aa-f423-4c2d-b14a-405ac8d13249|10888628031142|Primary|GS1||||
c5bacfbe-ebc5-40d9-968f-6690c8013646|10888628031098|Primary|GS1||||
395a216f-ad51-4780-a227-ae5cdeef1d7d|10888628031074|Primary|GS1||||
1a5ece6f-6ebd-497b-af07-372c28725a77|10888628031036|Primary|GS1||||
7ec85527-eb1b-44eb-ab9d-de652c907695|10888628031029|Primary|GS1||||
526097c0-29dc-475d-8713-c662c7decf26|10888628030923|Primary|GS1||||
efcfe47b-93b0-484a-9b46-f03ac624b0b8|10888628030831|Primary|GS1||||
1c635542-95d0-4cdc-af07-f1966ab617c2|10888628030787|Primary|GS1||||
b079ec53-bbe7-4448-8f7e-863a8a1b5884|10888628030688|Primary|GS1||||
fb7b70e8-d58d-40fc-b9ad-4be7adcda4d6|10888628030633|Primary|GS1||||
b7f7eefe-87ab-4a74-b232-918364aa4304|10888628030572|Primary|GS1||||
f9aee0a0-d9b1-4d50-a4b8-3bb194e76683|10888628030510|Primary|GS1||||
00955322-5f13-49c6-bf77-e6c7c57e61ef|10888628030503|Primary|GS1||||
7bb84de6-a483-4a42-8014-4d6b73c55180|10888628030374|Primary|GS1||||
efa29134-e758-4410-b98a-cbea60fd408c|10888628030305|Primary|GS1||||
a06faf14-7faa-4567-8b64-64a08f685dd8|10888628030220|Primary|GS1||||
6709925f-f1b3-4754-86fb-191eda37910d|10888628030169|Primary|GS1||||
713f85c1-5522-40d2-bba7-e4e239f48cb4|10888628030152|Primary|GS1||||
63508241-a75f-4760-8b41-7b1aa02da883|10888628030145|Primary|GS1||||
f091516e-40da-4b81-877c-78666ef7874d|10888628030015|Primary|GS1||||
aae6814f-732b-4cf5-903b-2405fa385f33|10888628030008|Primary|GS1||||
8a5bdcc2-6616-4852-b572-5147de74716f|10888628029989|Primary|GS1||||
cb7a2dcc-2f02-4cd2-9f03-1e7a10166783|10888628029880|Primary|GS1||||
0ce49298-95f3-4e50-b911-153c7468acc8|10888628029873|Primary|GS1||||
07cd079b-eada-40a5-ba5f-522768a239e1|10888628029866|Primary|GS1||||
80bf1060-5e67-40fd-87fa-e11be1d53728|10888628003750|Primary|GS1||||
e4669277-89e1-4d61-8250-65312a64019b|10888628003613|Primary|GS1||||
69be42aa-5f83-4349-b217-84ed97ac46f5|10888628003583|Primary|GS1||||
ada3c970-b4d8-4600-adc7-809c6e02e9fd|10888628003576|Primary|GS1||||
f5960c14-963d-4d06-9e0d-5e97bd5d36e9|10888628003552|Primary|GS1||||
bab7901c-8299-4309-a11b-2749e55e54c8|10888628003491|Primary|GS1||||
28cc3bce-7bce-4e66-a941-bf58cc3cf581|10888628003330|Primary|GS1||||
60ab49a0-3a9b-4f89-9c4d-16a2fa070e06|10888628003217|Primary|GS1||||
ab5dee2b-a406-434e-903e-9665fd905a80|10888628003200|Primary|GS1||||
b84901d3-2eb4-4227-9c5b-8c05de9162d8|10888628003125|Primary|GS1||||
16df84fa-8b92-4854-8b4e-f813d411598a|10888628003095|Primary|GS1||||
0414d969-19e3-4734-b0be-2c1846ac4685|10888628003033|Primary|GS1||||
ec101cec-930f-4d48-9a34-f874f986df0f|10888628003026|Primary|GS1||||
989dc4e8-bfb9-4bc1-bfb2-177fbd60355b|10888628002944|Primary|GS1||||
8c1609b7-a65c-4702-b33b-8c45ae1d4f14|10888628002869|Primary|GS1||||
df8f202a-1834-4494-9a88-d84307f50e90|10888628002852|Primary|GS1||||
030ced93-383e-43ed-9594-9ea2b65a4897|10888628002746|Primary|GS1||||
1aba00d1-73fb-4e66-be5e-7f2ab062ba18|10888628002739|Primary|GS1||||
08199cd4-7a04-4705-bfa1-1bd635ed736c|10888628002678|Primary|GS1||||
3131673e-fb88-40fb-85fc-6c7a7591584b|10888628002647|Primary|GS1||||
30fc40a9-7acb-4126-95a9-1f71b57b117b|10888628002517|Primary|GS1||||
f5c18d7a-8f9c-4da1-b3da-2975d0e5200d|10888628002449|Primary|GS1||||
02b9c03d-7d75-40dc-8e08-1b8ad1969c7b|10888628002401|Primary|GS1||||
7a77dc0a-9c25-4093-9e2f-d86ba4b20c25|10888628002388|Primary|GS1||||
40e50612-a632-41f0-bd71-f3670d983365|10888628002166|Primary|GS1||||
1c4ef9ab-5e70-4090-96a8-d08ab37e56f5|10888628002067|Primary|GS1||||
4d477a9e-b342-4272-970f-898926d2e6f8|10888628001954|Primary|GS1||||
0a23922e-75b5-4f69-8113-d87fffd9ef54|10888628001930|Primary|GS1||||
7d1ef96a-490f-47c4-8b7f-b0f15daa0779|10888628001794|Primary|GS1||||
74252a77-ebf8-4890-b133-db912630aeed|10888628001756|Primary|GS1||||
c584d018-a7dd-4f1f-a189-964271e44839|10888628001664|Primary|GS1||||
8c201e38-7806-49df-b2ff-347b08f7196a|10888628001558|Primary|GS1||||
c6344d41-b383-4623-8fb1-12ff7430062c|10888628001541|Primary|GS1||||
ddb65325-a880-412e-944b-da2fd4bff037|10888628001497|Primary|GS1||||
ad986501-15b6-4854-8bd4-e700d5922a14|10888628001398|Primary|GS1||||
15db321d-a19c-4dd9-b1b5-23b26e387d46|10888628001275|Primary|GS1||||
0851df6f-9734-4ed3-a2fa-e899fc3d0a07|10888628001213|Primary|GS1||||
f724cfc8-add4-4bf9-b3d8-65f97abb4837|10888628029767|Primary|GS1||||
ed769590-dbb3-4243-9b92-dc0bc51ecbe2|10888628029750|Primary|GS1||||
f5b15944-cbfd-43d3-bc09-0d34f380564b|10888628029736|Primary|GS1||||
208dee81-38d8-4c6a-a929-fdd3163bde79|10888628029729|Primary|GS1||||
05aa0ff7-0f25-4c2e-a858-bd9d0708f29b|10888628029682|Primary|GS1||||
6a0de22e-e0cf-4e11-a7b3-f1a1b6038c2b|10888628029675|Primary|GS1||||
4b46aac4-309a-482f-b6f9-c89b37c8f363|10888628029637|Primary|GS1||||
759d7092-fe8f-44d8-b8fc-587f2b98473e|10888628029576|Primary|GS1||||
32cb7724-b786-4f90-8d6d-f749ebd3ece7|10888628029514|Primary|GS1||||
2a2a79d3-5830-45de-960b-db2b30de5fdf|10888628008632|Primary|GS1||||
9e6d39a6-c80f-410e-920c-cd7a39dd93e3|10888628008564|Primary|GS1||||
fe82c54c-c98b-4a85-ba37-4b2163d5975b|10888628008519|Primary|GS1||||
754835b4-f4eb-4ff1-9c9d-af06d211315b|10888628008472|Primary|GS1||||
4d3a1515-13e6-4982-896d-e9575ea1779e|10888628008427|Primary|GS1||||
152411d8-d9da-4233-9fc1-bc04d19864dd|10888628008397|Primary|GS1||||
270dcb6a-7c93-4971-82ba-d388ff097ce5|10888628008373|Primary|GS1||||
e5343e3b-59c8-41fc-811b-dd7925a9ebb0|10888628008342|Primary|GS1||||
9272da94-e4a3-4293-87da-4748057df29d|10888628008250|Primary|GS1||||
9dbab928-0501-4a88-a6da-9c6d436e1e3a|10888628008243|Primary|GS1||||
03e2a833-3a6e-48f2-b1ad-b1c2d667b544|10888628008199|Primary|GS1||||
4559b63b-1cb9-4b3c-9bf0-01cc0f563ff4|10888628008175|Primary|GS1||||
10178eab-b7c9-42b3-99f4-b8671e966b26|10888628008144|Primary|GS1||||
afd44837-2b4b-4e3d-a527-6673a092fea5|10888628008120|Primary|GS1||||
cb7ef51d-1e39-43d1-9ab2-466548daf8c7|10888628008113|Primary|GS1||||
7c883111-ced3-4075-862d-4d9b4dfbe3a7|10888628008083|Primary|GS1||||
04a10483-98da-4711-9854-8579481280ce|10888628008038|Primary|GS1||||
1f7eaf3a-0c8c-49c1-beee-0c154392d188|10888628008014|Primary|GS1||||
8e47230d-2190-4d93-8628-71b71b12f6be|10888628007994|Primary|GS1||||
7d289475-9a9d-46a7-98dd-d934291d7ed1|10888628007956|Primary|GS1||||
3e6f6a94-ba87-42c5-982e-ceffe99d5450|10888628007918|Primary|GS1||||
ca1b2945-b437-4753-a93e-3b05a4456df1|10888628007857|Primary|GS1||||
21187898-55e3-4b10-a6ce-86fb6a4836f0|10888628007765|Primary|GS1||||
173d3707-6946-48fb-99a5-880ef470ec4b|10888628007710|Primary|GS1||||
a64b698e-66ef-435b-9d81-efed83ea2ffb|10888628007673|Primary|GS1||||
e0af1e11-3cb8-4105-979a-7e0fc837241d|10888628007642|Primary|GS1||||
f8077e6a-08f8-48c6-8926-b11c8d668d20|10888628007628|Primary|GS1||||
101ab24b-b640-4b14-8f80-383ec89cf7cd|10888628007499|Primary|GS1||||
a653a72c-8ea8-48e0-bebd-aca8f9391f24|10888628007437|Primary|GS1||||
bd632cff-3e77-485d-8efd-862c7c3a0a49|10888628007369|Primary|GS1||||
f9227ee6-a568-40c8-afe1-f929e48624af|10888628007208|Primary|GS1||||
c808d1a6-1a33-4cdc-952e-5885e022183d|10888628007154|Primary|GS1||||
b3e430d5-4668-49f7-b6e2-7e4cb8edc459|10888628007130|Primary|GS1||||
d49eb448-c9ca-4e9f-8be6-10819a8f7a19|10888628007123|Primary|GS1||||
c2b0117e-6399-4d61-80a1-4acb8897f945|10888628007093|Primary|GS1||||
17e720c1-5b2e-461d-9430-b096e192c5ef|10888628006966|Primary|GS1||||
9ac16cdd-f92f-495d-ac65-0fbab776b314|10888628006751|Primary|GS1||||
ce8e4bb6-af56-426c-9e5c-e982822b0ba3|10888628006669|Primary|GS1||||
79c789c2-65f8-44db-bc1c-f730a641b778|00812790025756|Primary|GS1||||
0a2a0673-8a7d-43a1-acee-1d8ea48e0938|00812790025602|Primary|GS1||||
879275ef-66cb-4355-8331-27e6678b8565|00812790025596|Primary|GS1||||
4bc664de-9540-43fb-b446-1b658380bb5c|00812790025572|Primary|GS1||||
f17ebe4b-580a-4444-b915-3ac478a65757|00812790025558|Primary|GS1||||
de2ff265-83f0-44ab-a7b6-89dfd6830c62|00812790025541|Primary|GS1||||
e232844d-7877-49cf-b1ab-e1946225fb96|00812790025534|Primary|GS1||||
8ab51641-9e6e-4794-a2a0-3891d6e02a6d|00812790025459|Primary|GS1||||
407765c5-2584-4c54-aabf-60e235c3378c|00812790025435|Primary|GS1||||
d74bf9aa-7c62-42b1-8982-4cca5de47465|00812790025381|Primary|GS1||||
e7b48d58-1987-4265-ba7b-4cd72fc51157|00812790025350|Primary|GS1||||
9a569f4d-a0a9-4593-b3ed-ec47e83107aa|00812790024650|Primary|GS1||||
71d74750-805d-4948-aa47-aa13b97adf49|00812790024636|Primary|GS1||||
18819b61-07e2-4d73-afe8-4de89dcf6726|00812790024612|Primary|GS1||||
d9c7a657-db38-48cb-bbb5-801a57b270df|00812790024384|Primary|GS1||||
b67796d2-cbe5-44a4-96b4-1b9e7e20f979|00812790024346|Primary|GS1||||
1c8649e3-e5be-44d3-9224-cd39a853586c|00812790024209|Primary|GS1||||
fb3f5e07-fbc8-412c-a739-f001295d70c9|00812790024193|Primary|GS1||||
24bbf995-70aa-4b9d-a18f-f791ecd81689|00812790024162|Primary|GS1||||
b72a0a50-10c9-42d9-9244-6bae527289d0|00812790023851|Primary|GS1||||
6ceac6e9-eed6-4ac6-b27d-17cae9615c19|00812790023776|Primary|GS1||||
d6e1211d-0da9-418d-a249-0ccc7cd338f5|00812790023707|Primary|GS1||||
c76ac2c0-6cc7-4634-9f5f-76849e358487|00812790023561|Primary|GS1||||
56b613bd-1536-4634-94e7-8f67993a06a4|00812790023547|Primary|GS1||||
b507332f-5009-49b5-8150-afa7170db963|00812790023523|Primary|GS1||||
c6c8d03e-d847-4d5f-9a6a-d54b5d1d6457|00812790023493|Primary|GS1||||
610b9d35-1086-4ce0-a97e-e4a045094512|00812790023479|Primary|GS1||||
f2b53349-4d09-497e-8478-38e75419f3da|00812790021932|Primary|GS1||||
9185d84a-3449-421f-b6af-446ca74ddf2b|00812790021901|Primary|GS1||||
cad2ce2c-4ef6-4adb-91eb-e6ef7bbcd098|00812790021864|Primary|GS1||||
89573177-a2fe-48a5-9715-ede993d18666|00812790021789|Primary|GS1||||
2b04a167-4f2b-4dcd-9d21-237e04694ab1|00812790021758|Primary|GS1||||
a988b710-d070-4eb0-82f2-995f231336e3|00812790021659|Primary|GS1||||
c23ce6cb-8194-465b-b2d3-b748a659ffa2|00812790021611|Primary|GS1||||
4e8481de-a524-48a6-930a-6ca668e786d6|00812790021536|Primary|GS1||||
8afc693e-d360-46a5-a2b5-6c3104104128|00812790021512|Primary|GS1||||
2b3e4e3f-b4d7-4b54-84e1-2eab3bd71c94|00812790021505|Primary|GS1||||
f0d27c50-28fd-44aa-b81b-ed66ff64a670|00812790021499|Primary|GS1||||
eb50d1f8-2bbe-4a9f-9a92-4944b51653d6|00812790021482|Primary|GS1||||
15c727ad-6300-4556-a7bb-b45152a59094|00812790021390|Primary|GS1||||
a8da17b8-1aa2-4b20-a7ae-e7e5d03710fe|00812790021376|Primary|GS1||||
1ed29cd2-3088-4d01-a938-9e49e413938e|00812790021352|Primary|GS1||||
d911a729-83e8-4017-bd52-59b65aa04e91|00812790021284|Primary|GS1||||
6e856e7c-119b-4bb3-9e1c-f6c0fb3a2f06|00812790021260|Primary|GS1||||
4f6ad36e-71c2-4c28-aec7-57f90a033e6e|00812790021239|Primary|GS1||||
2fe4f85e-ada1-4052-a1a4-91b4e07339b3|00812790021215|Primary|GS1||||
bc459ba7-d656-4772-a93f-5dfddb632771|00812790020942|Primary|GS1||||
e0dbb75c-b491-4258-a96b-f2acd2289bbc|00812790020928|Primary|GS1||||
ca9d54ab-d309-4bab-9052-f80ef501ca54|00812790020867|Primary|GS1||||
0062acdc-0a85-4f13-9f16-d31a36c0727d|00812790020850|Primary|GS1||||
4e012925-43f7-4bca-93b4-21c5adf598db|00812790020782|Primary|GS1||||
ad8f057a-e878-4b7f-9f31-3f210c8b301c|00812790020768|Primary|GS1||||
f06d9042-f7f6-45a9-bbad-57e59d6f4029|00812790020652|Primary|GS1||||
4a5ba473-9aca-495b-9793-f8d7738cc634|00812790020485|Primary|GS1||||
e082ec4b-c33e-41cd-b190-0f7b1ef496e2|00812790020423|Primary|GS1||||
8e9c911a-8b35-4b4f-967b-f00ace2ec824|00812790020416|Primary|GS1||||
1ed87527-2cae-4ee5-ae7c-3f2dee3e838f|00812790020324|Primary|GS1||||
a462c95e-4386-42ac-83c6-2adc2b1b92e8|00812790020096|Primary|GS1||||
a4f43f73-2bdb-454a-8fdc-e90176dd94d7|00812790020065|Primary|GS1||||
0440fcdf-7c66-45a0-9f27-d586313c8443|10888628034402|Primary|GS1||||
b80572a4-44ff-4664-a958-a3796bffe4a9|10888628034341|Primary|GS1||||
f6fa6453-6d28-4781-af9d-2c5f5757c76a|10888628034334|Primary|GS1||||
e8a30ec4-80f3-4b06-b278-7fbcf925989e|10888628034297|Primary|GS1||||
96bfe4b8-e369-499e-939b-73fd1ad28813|10888628034235|Primary|GS1||||
1ea4e451-52e4-493d-b55d-83d5c9c7c251|10888628034181|Primary|GS1||||
632b38d3-aeab-4fa7-b0af-e0433bfbc2e3|10888628034167|Primary|GS1||||
27ef7bb7-0d77-482b-bc73-5fcba305d2cd|10888628034136|Primary|GS1||||
6e2e7789-7f4b-4a73-a8d7-48e6e2b4e91b|10888628033832|Primary|GS1||||
5d121032-0082-4aef-be67-6a08fcb10596|10888628033818|Primary|GS1||||
641e14de-35ea-41ae-af21-bd21c7971ea2|10888628033801|Primary|GS1||||
ef97638b-853c-4f58-b580-8c01541c66f4|10888628033764|Primary|GS1||||
f3af2529-6f36-4d65-8782-7ea7ad368e0c|10888628033733|Primary|GS1||||
aaf3a96c-645b-4b41-bd28-bf57af47a532|10888628033726|Primary|GS1||||
70260626-66d3-4453-8d7c-5b016f16b1bd|10888628033702|Primary|GS1||||
5eb4b889-2920-4416-8925-dfd9bfcc1214|10888628033696|Primary|GS1||||
1c1c5040-bb4f-40dc-b57b-9c2e964c55cd|10888628033641|Primary|GS1||||
f4ccfc51-941e-448f-952f-f29281a655a3|10888628033610|Primary|GS1||||
6269e91c-73a8-4b6f-9a18-bb9b39c5abb9|10888628033566|Primary|GS1||||
47ba5308-b81b-4729-923c-f82ab4088a8d|10888628033535|Primary|GS1||||
82b9a607-2fe6-4aa1-a6ad-2af1d7ffaeb4|10888628033498|Primary|GS1||||
aa028998-3c90-43f3-b31c-2b7442ba4848|10888628033450|Primary|GS1||||
c59048f5-5495-4a53-ba39-2096e7d7703d|10888628033436|Primary|GS1||||
8f55ff08-e428-4f8b-a7cb-5f5670540bec|10888628033382|Primary|GS1||||
be4d1ecd-4390-4da9-9c81-0f0f3d6c5221|10888628033252|Primary|GS1||||
9bd994fc-4b8b-4ab3-b609-a8cc386ac213|10888628033245|Primary|GS1||||
6a5d40fd-3755-48c8-9bc3-7868f2072607|10888628033214|Primary|GS1||||
dbe7dcec-1df8-4387-b52a-65fc2efb4438|10888628033177|Primary|GS1||||
10e50c9b-fcde-4e8e-aa0f-ba503a20716d|10888628033085|Primary|GS1||||
8b8ceb5c-452c-40de-9649-94312f36ba4e|10888628033078|Primary|GS1||||
122c2f8c-d19c-47ab-811e-35525cdb8762|10888628033009|Primary|GS1||||
021e6ab4-55d6-4372-899d-e7dd78a99395|10888628032965|Primary|GS1||||
e111c962-86d8-40f8-b1a2-d35516a3b6c2|10888628032958|Primary|GS1||||
6bc19be5-18ef-409a-b2a2-6580f16e92cc|10888628032910|Primary|GS1||||
0707da00-bf8a-422b-9b2b-bf32d4be2ed5|10888628032880|Primary|GS1||||
84a18e72-c242-4c2f-8e9e-755eebb9ed77|10888628032859|Primary|GS1||||
d3f84fdc-61b8-43ad-85b0-8e3a09f02249|10888628032750|Primary|GS1||||
dcc4ead1-678a-4571-81ce-af0944ab54a9|10888628032736|Primary|GS1||||
a649a881-3b84-48f0-9c75-497aefb95ab6|10888628032699|Primary|GS1||||
cf11d0e2-82da-4cfe-9446-6cd6304caaa2|10888628032538|Primary|GS1||||
3214b88e-40ef-400c-a6fc-4eaa6f0d3ef9|10888628032484|Primary|GS1||||
0cc2c591-6c67-4e2e-9536-0001bc70a9ed|10888628031319|Primary|GS1||||
1283be9b-f994-4f88-ae66-45e41a5229cf|10888628031227|Primary|GS1||||
37dccfe2-f89d-4946-9083-5717e5e90728|10888628031210|Primary|GS1||||
7529ada8-28d5-4699-9c95-de4d87a915ed|10888628031197|Primary|GS1||||
986ed734-80fc-4284-8f8d-60176eaf23ec|10888628031135|Primary|GS1||||
1e81953f-c57e-4416-a8b9-3fe922f9a35b|10888628031128|Primary|GS1||||
c480e4c1-22a5-4e00-a841-87b40cc33ad6|10888628030893|Primary|GS1||||
70cf7465-9fa2-4f8f-a98f-7f78401bd43c|10888628030862|Primary|GS1||||
f1677f8a-331a-4a43-8deb-75e0d28ef19a|10888628030817|Primary|GS1||||
99f8c4f3-a40f-477b-8362-328133748f7f|10888628030794|Primary|GS1||||
e1dab67c-a65a-4aa1-b178-4908bfdaa2ad|10888628030770|Primary|GS1||||
e255e741-048d-4e0b-94e4-58e319b24c93|10888628030701|Primary|GS1||||
5ec6abdc-f275-44a4-9b26-04086f99b905|10888628030695|Primary|GS1||||
2d2fa133-2c3d-4ae8-8d0c-6884048a292f|10888628030671|Primary|GS1||||
0cbc0e1e-2c0c-4cce-8edc-f4ee43bc245c|10888628030664|Primary|GS1||||
24d9bcf6-0d0f-466e-b2fe-e5eb446de359|10888628030558|Primary|GS1||||
99f5819e-4653-45a2-a72a-7e814125eb52|10888628030527|Primary|GS1||||
9c9a74cd-a2a2-422b-aa38-98f85ab437e9|10888628030466|Primary|GS1||||
288d2da3-e318-4e42-a0a1-825ead223ede|10888628030367|Primary|GS1||||
6e88bf7b-2909-44ca-b112-489c878422e2|10888628030282|Primary|GS1||||
194fe420-105f-43d4-b026-014bc719cb4c|10888628030268|Primary|GS1||||
c3308de8-0a8b-4a81-8088-e02519f0741d|10888628030244|Primary|GS1||||
f492b648-00da-47a9-8b23-a98d8a6bfab0|10888628030237|Primary|GS1||||
103861a6-0507-4136-95f1-06e5eb478583|10888628030213|Primary|GS1||||
85da9f8b-6cbf-4a2a-814a-d820c5a82734|10888628030206|Primary|GS1||||
54d4a6e9-976b-46d4-84fa-bd7d693ad363|10888628030046|Primary|GS1||||
2199b477-c724-40c5-86d6-fb7d3f1a79a4|10888628029934|Primary|GS1||||
dde04097-3e38-4186-ac7b-4f914cf059c4|10888628029927|Primary|GS1||||
8d5519a4-1155-4cf6-9b14-890651637587|10888628029910|Primary|GS1||||
f4f9e790-3d69-475d-87ff-9bee43e77e17|10888628029903|Primary|GS1||||
ee19d2ef-1714-4bb2-aeaf-308c8f2b5d49|10888628029842|Primary|GS1||||
7f5233c6-518e-4144-9633-bf8f227726f1|10888628003477|Primary|GS1||||
ee83346d-7c74-4998-9c95-b07898159818|10888628003453|Primary|GS1||||
f06ba078-96a0-43ac-9e3c-a17ecd0cf110|10888628003347|Primary|GS1||||
a9a577ba-70c0-4fab-afc3-2acf14d0b722|10888628003187|Primary|GS1||||
05b83b7e-6308-4f70-9c26-e93a8e70fb96|10888628003170|Primary|GS1||||
69d5c54f-ca08-4953-8144-25a60411ef00|10888628003118|Primary|GS1||||
8a781a91-9893-4362-b8ed-fa5dc8b34f40|10888628003088|Primary|GS1||||
f662690d-b1c7-42b8-83f4-d2162e333e1b|10888628003040|Primary|GS1||||
e28ad7d5-85eb-4634-a27e-340e9cd528eb|10888628002999|Primary|GS1||||
c561beec-c23e-47c7-83c0-1dfaba2d38a2|10888628002937|Primary|GS1||||
28cdc0d8-6f2f-45d8-864e-8a3beccae39b|10888628002913|Primary|GS1||||
23080cf7-ec47-4cab-b087-63433ce3844a|10888628002906|Primary|GS1||||
7c68d766-cf30-4400-baa2-4a4802da46c5|10888628002890|Primary|GS1||||
6569488b-c7d3-4c5b-8945-78a37c5af7ec|10888628002883|Primary|GS1||||
2a00b838-16b5-4378-a0ee-1d1eefa6a7be|10888628002814|Primary|GS1||||
c1c88c44-f31e-4a3a-961c-2e271d5bef02|10888628002685|Primary|GS1||||
bd3cac1a-b16c-4739-b5fe-bf4572ff2abd|10888628002630|Primary|GS1||||
c897bf3e-ebeb-4b4b-9245-f0f00f7e27b1|10888628002531|Primary|GS1||||
5899360f-2b2a-44c9-952a-09aef562b7b2|10888628002371|Primary|GS1||||
edce78bd-231e-4fec-8f52-40be2741f986|10888628002302|Primary|GS1||||
8bd078ca-6507-4e38-9ffb-e20368b789a9|10888628002227|Primary|GS1||||
ac73cc31-3430-4072-884a-411b5d901fd5|10888628002173|Primary|GS1||||
2211405e-d2f2-4986-83fd-c11ec0fcb5be|10888628002098|Primary|GS1||||
fcdedf58-b492-4c9d-af86-09b0833cbf1b|10888628001992|Primary|GS1||||
cad903b7-1e7a-458f-8fba-c55fa8a95bc7|10888628001978|Primary|GS1||||
a56ca0e7-d00a-4475-a3c8-0ff5a1312416|10888628001824|Primary|GS1||||
0aa06c70-1744-4284-9222-fd84ce75ead4|10888628001800|Primary|GS1||||
1d0ebd3a-5223-4bce-8fd6-e1c98adf9705|10888628001725|Primary|GS1||||
fcba381e-2751-403b-a143-392222b9dcb8|10888628001633|Primary|GS1||||
2930f1ac-9a57-49ee-a57c-74c91c76533a|10888628001619|Primary|GS1||||
301948dd-6ae9-4b8d-b2dc-b3c71e8b1eb8|10888628001572|Primary|GS1||||
